Sentiment,UserID,DateTime,Product,User,Comment,NO_Punctuations,Tokenized_Data,Stop_Words_Removed
0,2177,Mon May 25 17:18:49 UTC 2009,north korea,one_eighteen,Oooooooh... North Korea is in troubleeeee! http://bit.ly/19epAH,oooooooh north korea is in troubleeeee httpbitly19epah,"['oooooooh', 'north', 'korea', 'is', 'in', 'troubleeeee', 'httpbitly19epah']","['oooooooh', 'north', 'korea', 'troubleeeee', 'httpbitly19epah']"
0,2178,Mon May 25 17:19:07 UTC 2009,north korea,FOLKTALE09,Wat the heck is North Korea doing!!??!! They just conducted powerful nuclear tests! Follow the link: http://www.msnbc.msn.com/id/30921379,wat the heck is north korea doing they just conducted powerful nuclear tests follow the link httpwwwmsnbcmsncomid30921379,"['wat', 'the', 'heck', 'is', 'north', 'korea', 'doing', 'they', 'just', 'conducted', 'powerful', 'nuclear', 'tests', 'follow', 'the', 'link', 'httpwwwmsnbcmsncomid30921379']","['wat', 'heck', 'north', 'korea', 'conducted', 'powerful', 'nuclear', 'tests', 'follow', 'link', 'httpwwwmsnbcmsncomid30921379']"
0,2179,Mon May 25 17:19:30 UTC 2009,north korea,Mvsic,Listening to Obama... Friggin North Korea...,listening to obama friggin north korea,"['listening', 'to', 'obama', 'friggin', 'north', 'korea']","['listening', 'obama', 'friggin', 'north', 'korea']"
0,2180,Mon May 25 17:21:16 UTC 2009,pelosi,CFURNAROS,"I just realized we three monkeys in the white Obama.Biden,Pelosi . Sarah Palin 2012",i just realized we three monkeys in the white obamabidenpelosi  sarah palin 2012,"['i', 'just', 'realized', 'we', 'three', 'monkeys', 'in', 'the', 'white', 'obamabidenpelosi', 'sarah', 'palin', '2012']","['realized', 'three', 'monkeys', 'white', 'obamabidenpelosi', 'sarah', 'palin', '2012']"
0,2181,Mon May 25 17:21:30 UTC 2009,pelosi,Rachael90210,@foxnews Pelosi should stay in China and never come back.,foxnews pelosi should stay in china and never come back,"['foxnews', 'pelosi', 'should', 'stay', 'in', 'china', 'and', 'never', 'come', 'back']","['foxnews', 'pelosi', 'stay', 'china', 'never', 'come', 'back']"
0,2182,Mon May 25 17:21:35 UTC 2009,pelosi,TylerSchmidt,Nancy Pelosi gave the worst commencement speech I've ever heard. Yes I'm still bitter about this,nancy pelosi gave the worst commencement speech ive ever heard yes im still bitter about this,"['nancy', 'pelosi', 'gave', 'the', 'worst', 'commencement', 'speech', 'ive', 'ever', 'heard', 'yes', 'im', 'still', 'bitter', 'about', 'this']","['nancy', 'pelosi', 'gave', 'worst', 'commencement', 'speech', 'ive', 'ever', 'heard', 'yes', 'im', 'still', 'bitter']"
0,2183,Mon May 25 17:25:36 UTC 2009,insects,KayJay_x,ugh. the amount of times these stupid insects have bitten me. Grr..,ugh the amount of times these stupid insects have bitten me grr,"['ugh', 'the', 'amount', 'of', 'times', 'these', 'stupid', 'insects', 'have', 'bitten', 'me', 'grr']","['ugh', 'amount', 'times', 'stupid', 'insects', 'bitten', 'grr']"
4,2184,Mon May 25 17:25:54 UTC 2009,insects,BecCrew,Prettiest insects EVER - Pink Katydids: http://bit.ly/2Upw2p,prettiest insects ever  pink katydids httpbitly2upw2p,"['prettiest', 'insects', 'ever', 'pink', 'katydids', 'httpbitly2upw2p']","['prettiest', 'insects', 'ever', 'pink', 'katydids', 'httpbitly2upw2p']"
0,2185,Mon May 25 17:26:30 UTC 2009,insects,euthanasia86,Just got barraged by a horde of insects hungry for my kitchen light. So scary.,just got barraged by a horde of insects hungry for my kitchen light so scary,"['just', 'got', 'barraged', 'by', 'a', 'horde', 'of', 'insects', 'hungry', 'for', 'my', 'kitchen', 'light', 'so', 'scary']","['got', 'barraged', 'horde', 'insects', 'hungry', 'kitchen', 'light', 'scary']"
4,2187,Mon May 25 17:29:06 UTC 2009,mcdonalds,connlocks,Just had McDonalds for dinner. :D It was goooood. Big Mac Meal. ;),just had mcdonalds for dinner d it was goooood big mac meal ,"['just', 'had', 'mcdonalds', 'for', 'dinner', 'd', 'it', 'was', 'goooood', 'big', 'mac', 'meal', '']","['mcdonalds', 'dinner', 'goooood', 'big', 'mac', 'meal', '']"
4,2188,Mon May 25 17:29:11 UTC 2009,mcdonalds,MamiYessi,AHH YES LOL IMA TELL MY HUBBY TO GO GET ME SUM MCDONALDS =],ahh yes lol ima tell my hubby to go get me sum mcdonalds ,"['ahh', 'yes', 'lol', 'ima', 'tell', 'my', 'hubby', 'to', 'go', 'get', 'me', 'sum', 'mcdonalds', '']","['ahh', 'yes', 'lol', 'ima', 'tell', 'hubby', 'go', 'get', 'sum', 'mcdonalds', '']"
4,2190,Mon May 25 17:29:46 UTC 2009,mcdonalds,Yuleineeee,Stopped to have lunch at McDonalds. Chicken Nuggetssss! :) yummmmmy.,stopped to have lunch at mcdonalds chicken nuggetssss  yummmmmy,"['stopped', 'to', 'have', 'lunch', 'at', 'mcdonalds', 'chicken', 'nuggetssss', 'yummmmmy']","['stopped', 'lunch', 'mcdonalds', 'chicken', 'nuggetssss', 'yummmmmy']"
4,2191,Mon May 25 17:29:51 UTC 2009,mcdonalds,XrachulX,Could go for a lot of McDonalds. i mean A LOT.,could go for a lot of mcdonalds i mean a lot,"['could', 'go', 'for', 'a', 'lot', 'of', 'mcdonalds', 'i', 'mean', 'a', 'lot']","['could', 'go', 'lot', 'mcdonalds', 'mean', 'lot']"
4,2193,Mon May 25 17:31:52 UTC 2009,exam,xKimmelie,my exam went good. @HelloLeonie: your prayers worked (:,my exam went good helloleonie your prayers worked ,"['my', 'exam', 'went', 'good', 'helloleonie', 'your', 'prayers', 'worked', '']","['exam', 'went', 'good', 'helloleonie', 'prayers', 'worked', '']"
4,2194,Mon May 25 17:31:58 UTC 2009,exam,laulaulauren,"Only one exam left, and i am so happy for it :D",only one exam left and i am so happy for it d,"['only', 'one', 'exam', 'left', 'and', 'i', 'am', 'so', 'happy', 'for', 'it', 'd']","['one', 'exam', 'left', 'happy']"
0,2195,Mon May 25 17:32:22 UTC 2009,exam,elllllen,Math review. Im going to fail the exam.,math review im going to fail the exam,"['math', 'review', 'im', 'going', 'to', 'fail', 'the', 'exam']","['math', 'review', 'im', 'going', 'fail', 'exam']"
0,2196,Mon May 25 17:35:08 UTC 2009,cheney,LPSsports43,Colin Powell rocked yesterday on CBS. Cheney needs to shut the hell up and go home.Powell is a man of Honor and served our country proudly,colin powell rocked yesterday on cbs cheney needs to shut the hell up and go homepowell is a man of honor and served our country proudly,"['colin', 'powell', 'rocked', 'yesterday', 'on', 'cbs', 'cheney', 'needs', 'to', 'shut', 'the', 'hell', 'up', 'and', 'go', 'homepowell', 'is', 'a', 'man', 'of', 'honor', 'and', 'served', 'our', 'country', 'proudly']","['colin', 'powell', 'rocked', 'yesterday', 'cbs', 'cheney', 'needs', 'shut', 'hell', 'go', 'homepowell', 'man', 'honor', 'served', 'country', 'proudly']"
0,2197,Mon May 25 17:35:43 UTC 2009,cheney,joahs,obviously not siding with Cheney here: http://bit.ly/19j2d,obviously not siding with cheney here httpbitly19j2d,"['obviously', 'not', 'siding', 'with', 'cheney', 'here', 'httpbitly19j2d']","['obviously', 'siding', 'cheney', 'httpbitly19j2d']"
4,2202,Tue May 26 22:39:46 UTC 2009,mashable,paulobsf,Absolutely hilarious!!! from @mashable:  http://bit.ly/bccWt,absolutely hilarious from mashable  httpbitlybccwt,"['absolutely', 'hilarious', 'from', 'mashable', 'httpbitlybccwt']","['absolutely', 'hilarious', 'mashable', 'httpbitlybccwt']"
4,2203,Tue May 26 22:40:41 UTC 2009,mashable,christinerose,@mashable I never did thank you for including me in your Top 100 Twitter Authors! You Rock! (&amp; I New Wave :-D) http://bit.ly/EOrFV,mashable i never did thank you for including me in your top 100 twitter authors you rock amp i new wave d httpbitlyeorfv,"['mashable', 'i', 'never', 'did', 'thank', 'you', 'for', 'including', 'me', 'in', 'your', 'top', '100', 'twitter', 'authors', 'you', 'rock', 'amp', 'i', 'new', 'wave', 'd', 'httpbitlyeorfv']","['mashable', 'never', 'thank', 'including', 'top', '100', 'twitter', 'authors', 'rock', 'amp', 'new', 'wave', 'httpbitlyeorfv']"
2,2204,Wed May 27 00:34:45 UTC 2009,jquery book,cfbloggers,Learning jQuery 1.3 Book Review - http://cfbloggers.org/?c=30629,learning jquery 13 book review  httpcfbloggersorgc30629,"['learning', 'jquery', '13', 'book', 'review', 'httpcfbloggersorgc30629']","['learning', 'jquery', '13', 'book', 'review', 'httpcfbloggersorgc30629']"
4,2205,Wed May 27 00:37:30 UTC 2009,jquery book,pdelsignore,RT @shrop: Awesome JQuery reference book for Coda! http://www.macpeeps.com/coda/ #webdesign,rt shrop awesome jquery reference book for coda httpwwwmacpeepscomcoda webdesign,"['rt', 'shrop', 'awesome', 'jquery', 'reference', 'book', 'for', 'coda', 'httpwwwmacpeepscomcoda', 'webdesign']","['rt', 'shrop', 'awesome', 'jquery', 'reference', 'book', 'coda', 'httpwwwmacpeepscomcoda', 'webdesign']"
4,2206,Wed May 27 00:38:44 UTC 2009,goodby silverstein,bskatz,I've been sending e-mails like crazy today to my contacts...does anyone have a contact at Goodby SIlverstein...I'd love to speak to them,ive been sending emails like crazy today to my contactsdoes anyone have a contact at goodby silversteinid love to speak to them,"['ive', 'been', 'sending', 'emails', 'like', 'crazy', 'today', 'to', 'my', 'contactsdoes', 'anyone', 'have', 'a', 'contact', 'at', 'goodby', 'silversteinid', 'love', 'to', 'speak', 'to', 'them']","['ive', 'sending', 'emails', 'like', 'crazy', 'today', 'contactsdoes', 'anyone', 'contact', 'goodby', 'silversteinid', 'love', 'speak']"
2,2207,Wed May 27 00:39:05 UTC 2009,goodby silverstein,sc0ttman,Adobe CS4 commercial by Goodby Silverstein: http://bit.ly/1aikhF,adobe cs4 commercial by goodby silverstein httpbitly1aikhf,"['adobe', 'cs4', 'commercial', 'by', 'goodby', 'silverstein', 'httpbitly1aikhf']","['adobe', 'cs4', 'commercial', 'goodby', 'silverstein', 'httpbitly1aikhf']"
4,2208,Wed May 27 00:39:17 UTC 2009,goodby silverstein,designplay,"Goodby, Silverstein's new site... http://www.goodbysilverstein.com/ I enjoy it.",goodby silversteins new site httpwwwgoodbysilversteincom i enjoy it,"['goodby', 'silversteins', 'new', 'site', 'httpwwwgoodbysilversteincom', 'i', 'enjoy', 'it']","['goodby', 'silversteins', 'new', 'site', 'httpwwwgoodbysilversteincom', 'enjoy']"
4,2220,Wed May 27 23:49:35 UTC 2009,g2,Drisgill,Wow everyone at the Google I/O conference got free G2's with a month of unlimited service,wow everyone at the google io conference got free g2s with a month of unlimited service,"['wow', 'everyone', 'at', 'the', 'google', 'io', 'conference', 'got', 'free', 'g2s', 'with', 'a', 'month', 'of', 'unlimited', 'service']","['wow', 'everyone', 'google', 'io', 'conference', 'got', 'free', 'g2s', 'month', 'unlimited', 'service']"
4,2221,Wed May 27 23:50:26 UTC 2009,g2,DearJellyHiJely,@vkerkez dood I got a free google android phone at the I/O conference. The G2!,vkerkez dood i got a free google android phone at the io conference the g2,"['vkerkez', 'dood', 'i', 'got', 'a', 'free', 'google', 'android', 'phone', 'at', 'the', 'io', 'conference', 'the', 'g2']","['vkerkez', 'dood', 'got', 'free', 'google', 'android', 'phone', 'io', 'conference', 'g2']"
4,2222,Wed May 27 23:50:48 UTC 2009,g2,itamarw,"@Orli the G2 is amazing btw, a HUGE improvement over the G1",orli the g2 is amazing btw a huge improvement over the g1,"['orli', 'the', 'g2', 'is', 'amazing', 'btw', 'a', 'huge', 'improvement', 'over', 'the', 'g1']","['orli', 'g2', 'amazing', 'btw', 'huge', 'improvement', 'g1']"
4,2223,Wed May 27 23:56:46 UTC 2009,googleio,daynah,"HTML 5 Demos! Lots of great stuff to come! Yes, I'm excited. :) http://htmlfive.appspot.com #io2009 #googleio",html 5 demos lots of great stuff to come yes im excited  httphtmlfiveappspotcom io2009 googleio,"['html', '5', 'demos', 'lots', 'of', 'great', 'stuff', 'to', 'come', 'yes', 'im', 'excited', 'httphtmlfiveappspotcom', 'io2009', 'googleio']","['html', '5', 'demos', 'lots', 'great', 'stuff', 'come', 'yes', 'im', 'excited', 'httphtmlfiveappspotcom', 'io2009', 'googleio']"
4,2224,Wed May 27 23:56:53 UTC 2009,googleio,jackdaniels08,@googleio http://twitpic.com/62shi - Yay! Happy place! Place place!  I love Google!,googleio httptwitpiccom62shi  yay happy place place place  i love google,"['googleio', 'httptwitpiccom62shi', 'yay', 'happy', 'place', 'place', 'place', 'i', 'love', 'google']","['googleio', 'httptwitpiccom62shi', 'yay', 'happy', 'place', 'place', 'place', 'love', 'google']"
4,2225,Wed May 27 23:57:02 UTC 2009,googleio,alpheus1,#GoogleIO | O3D - Bringing 3d graphics to the browser. Very nice tbh. Funfun.,googleio  o3d  bringing 3d graphics to the browser very nice tbh funfun,"['googleio', 'o3d', 'bringing', '3d', 'graphics', 'to', 'the', 'browser', 'very', 'nice', 'tbh', 'funfun']","['googleio', 'o3d', 'bringing', '3d', 'graphics', 'browser', 'nice', 'tbh', 'funfun']"
4,2295,Sun May 31 06:51:32 UTC 2009,viral marketing,joshgammon,"Awesome viral marketing for ""Funny People"" http://www.nbc.com/yo-teach/",awesome viral marketing for funny people httpwwwnbccomyoteach,"['awesome', 'viral', 'marketing', 'for', 'funny', 'people', 'httpwwwnbccomyoteach']","['awesome', 'viral', 'marketing', 'funny', 'people', 'httpwwwnbccomyoteach']"
2,2296,Sun May 31 06:54:34 UTC 2009,hitler,KatyWheatley1,"Watching a programme about the life of Hitler, its only enhancing my geekiness of history.",watching a programme about the life of hitler its only enhancing my geekiness of history,"['watching', 'a', 'programme', 'about', 'the', 'life', 'of', 'hitler', 'its', 'only', 'enhancing', 'my', 'geekiness', 'of', 'history']","['watching', 'programme', 'life', 'hitler', 'enhancing', 'geekiness', 'history']"
0,2355,Tue Jun 02 02:54:08 UTC 2009,"""night at the museum""",TiffanyBakker,saw night at the museum out of sheer desperation. who is funding these movies?,saw night at the museum out of sheer desperation who is funding these movies,"['saw', 'night', 'at', 'the', 'museum', 'out', 'of', 'sheer', 'desperation', 'who', 'is', 'funding', 'these', 'movies']","['saw', 'night', 'museum', 'sheer', 'desperation', 'funding', 'movies']"
4,2356,Tue Jun 02 02:54:11 UTC 2009,"""night at the museum""",kezzumz,Night At The Museum 2? Pretty furkin good.,night at the museum 2 pretty furkin good,"['night', 'at', 'the', 'museum', '2', 'pretty', 'furkin', 'good']","['night', 'museum', '2', 'pretty', 'furkin', 'good']"
4,2357,Tue Jun 02 02:54:14 UTC 2009,"""night at the museum""",bodhibuggy,Watching Night at the Museum - giggling.,watching night at the museum  giggling,"['watching', 'night', 'at', 'the', 'museum', 'giggling']","['watching', 'night', 'museum', 'giggling']"
2,2358,Tue Jun 02 02:54:29 UTC 2009,"""night at the museum""",HistoryLuV3R,"@pambeeslyjenna Jenna, I went to see Night At The Museum 2 today and I was so surprised to see three cast members from The Office...",pambeeslyjenna jenna i went to see night at the museum 2 today and i was so surprised to see three cast members from the office,"['pambeeslyjenna', 'jenna', 'i', 'went', 'to', 'see', 'night', 'at', 'the', 'museum', '2', 'today', 'and', 'i', 'was', 'so', 'surprised', 'to', 'see', 'three', 'cast', 'members', 'from', 'the', 'office']","['pambeeslyjenna', 'jenna', 'went', 'see', 'night', 'museum', '2', 'today', 'surprised', 'see', 'three', 'cast', 'members', 'office']"
2,2359,Tue Jun 02 02:54:42 UTC 2009,"""night at the museum""",ErcDrso,About to watch Night at the Museum with Ryan and Stacy,about to watch night at the museum with ryan and stacy,"['about', 'to', 'watch', 'night', 'at', 'the', 'museum', 'with', 'ryan', 'and', 'stacy']","['watch', 'night', 'museum', 'ryan', 'stacy']"
2,2360,Tue Jun 02 02:54:49 UTC 2009,"""night at the museum""",aykataoka,"Getting ready to go watch Night at the Museum 2.  Dum dum, you give me gum gum!",getting ready to go watch night at the museum 2  dum dum you give me gum gum,"['getting', 'ready', 'to', 'go', 'watch', 'night', 'at', 'the', 'museum', '2', 'dum', 'dum', 'you', 'give', 'me', 'gum', 'gum']","['getting', 'ready', 'go', 'watch', 'night', 'museum', '2', 'dum', 'dum', 'give', 'gum', 'gum']"
0,2361,Tue Jun 02 02:55:06 UTC 2009,"""night at the museum""",Bcapote,"Back from seeing 'Star Trek' and 'Night at the Museum.' 'Star Trek' was amazing, but 'Night at the Museum' was; eh.",back from seeing star trek and night at the museum star trek was amazing but night at the museum was eh,"['back', 'from', 'seeing', 'star', 'trek', 'and', 'night', 'at', 'the', 'museum', 'star', 'trek', 'was', 'amazing', 'but', 'night', 'at', 'the', 'museum', 'was', 'eh']","['back', 'seeing', 'star', 'trek', 'night', 'museum', 'star', 'trek', 'amazing', 'night', 'museum', 'eh']"
4,2362,Tue Jun 02 02:55:31 UTC 2009,"""night at the museum""",crikket_churps,just watched night at the museum 2! so stinkin cute!,just watched night at the museum 2 so stinkin cute,"['just', 'watched', 'night', 'at', 'the', 'museum', '2', 'so', 'stinkin', 'cute']","['watched', 'night', 'museum', '2', 'stinkin', 'cute']"
4,2363,Tue Jun 02 02:55:50 UTC 2009,"""night at the museum""",tish_tish,"So, Night at the Museum 2 was AWESOME! Much better than part 1. Next weekend we'll see Up.",so night at the museum 2 was awesome much better than part 1 next weekend well see up,"['so', 'night', 'at', 'the', 'museum', '2', 'was', 'awesome', 'much', 'better', 'than', 'part', '1', 'next', 'weekend', 'well', 'see', 'up']","['night', 'museum', '2', 'awesome', 'much', 'better', 'part', '1', 'next', 'weekend', 'well', 'see']"
2,2364,Tue Jun 02 02:56:13 UTC 2009,"""night at the museum""",Lilimich,"I think I may have a new favorite restaurant. On our way to see ""Night at the Museum 2"".",i think i may have a new favorite restaurant on our way to see night at the museum 2,"['i', 'think', 'i', 'may', 'have', 'a', 'new', 'favorite', 'restaurant', 'on', 'our', 'way', 'to', 'see', 'night', 'at', 'the', 'museum', '2']","['think', 'may', 'new', 'favorite', 'restaurant', 'way', 'see', 'night', 'museum', '2']"
2,2365,Tue Jun 02 02:56:31 UTC 2009,"""night at the museum""",stealing_second,"UP! was sold out, so i'm seeing Night At The Museum 2. I'm __ years old.",up was sold out so im seeing night at the museum 2 im  years old,"['up', 'was', 'sold', 'out', 'so', 'im', 'seeing', 'night', 'at', 'the', 'museum', '2', 'im', 'years', 'old']","['sold', 'im', 'seeing', 'night', 'museum', '2', 'im', 'years', 'old']"
